,Model1 Minimum,Model1 Maximum,Model2 Minimum,Model2 Maximum,Minimum Difference,Maximum Difference,Abs Min Difference,Abs Max Difference,Max Difference
ACOADS160_rm,0.0,-2.281857148493467e-12,0.0,-1.4392603886191795e-13,0.0,-2.137931109631549e-12,0.0,2.137931109631549e-12,2.137931109631549e-12
ACOAO220_x,0.0,1.3600946052321399e-12,0.0,3.4842537962056833e-12,0.0,-2.1241591909735435e-12,0.0,2.1241591909735435e-12,2.1241591909735435e-12
HACD161bi_x,0.0,1.9266469083392576e-12,0.0,-1.7179346176562795e-13,0.0,2.0984403701048856e-12,0.0,2.0984403701048856e-12,2.0984403701048856e-12
ILEt_c_v,0.0,-2.0596178506073792e-12,0.0,0.0,0.0,-2.0596178506073792e-12,0.0,2.0596178506073792e-12,2.0596178506073792e-12
FACOAE140_c,0.0,-3.8964703375979953e-13,0.0,-2.447463101936046e-12,0.0,2.0578160681762466e-12,0.0,2.0578160681762466e-12,2.0578160681762466e-12
PAILt_rm_vm,0.0,5.639239234644806e-13,0.0,-1.4589003628045266e-12,0.0,2.022824286269007e-12,0.0,2.022824286269007e-12,2.022824286269007e-12
NDPDA1_c,0.0,1.6391655980293463e-12,0.0,-3.81917106076146e-13,0.0,2.021082704105492e-12,0.0,2.021082704105492e-12,2.021082704105492e-12
ALPHNH_c,0.0,-2.4134962608726167e-12,0.0,-3.934330223085115e-13,0.0,-2.0200632385641053e-12,0.0,2.0200632385641053e-12,2.0200632385641053e-12
COAt_c_x,0.0,1.3888584204021827e-12,0.0,-5.910720708883658e-13,0.0,1.9799304912905486e-12,0.0,1.9799304912905486e-12,1.9799304912905486e-12
NTD7pp_c,0.0,8.81440662565239e-13,0.0,-1.0889403796473572e-12,0.0,1.9703810422125963e-12,0.0,1.9703810422125963e-12,1.9703810422125963e-12
CYStps_e,-1.9928401804438775e-12,0.0,-2.3280405413660397e-14,0.0,-1.969559775030217e-12,0.0,1.969559775030217e-12,0.0,1.969559775030217e-12
FACOAE182_x,0.0,1.0310540379488501e-12,0.0,-9.340560149810887e-13,0.0,1.9651100529299387e-12,0.0,1.9651100529299387e-12,1.9651100529299387e-12
4ABUTt_c_m,0.0,0.0,1.960439747047614e-12,0.0,-1.960439747047614e-12,0.0,1.960439747047614e-12,0.0,1.960439747047614e-12
ADPt_c_en,2.031008694558638e-12,0.0,7.335798635210804e-14,0.0,1.9576507082065298e-12,0.0,1.9576507082065298e-12,0.0,1.9576507082065298e-12
CHOLt_c_en,0.0,1.756235047905326e-12,0.0,-1.9006078746845382e-13,0.0,1.94629583537378e-12,0.0,1.94629583537378e-12,1.94629583537378e-12
GLYCOGENt_c_v,0.0,3.216913183418765e-13,0.0,-1.5909490343763896e-12,0.0,1.912640352718266e-12,0.0,1.912640352718266e-12,1.912640352718266e-12
PAt_mm_rm,2.1807737648997398e-12,0.0,2.686281418917713e-13,0.0,1.9121456230079685e-12,0.0,1.9121456230079685e-12,0.0,1.9121456230079685e-12
Ht_c_m,0.0,-3.958734539498767e-12,0.0,-5.865407372453092e-12,0.0,1.9066728329543255e-12,0.0,1.9066728329543255e-12,1.9066728329543255e-12
PYDXNOR_c,-1.3654849816795913e-12,0.0,5.106679826501676e-13,0.0,-1.876152964329759e-12,0.0,1.876152964329759e-12,0.0,1.876152964329759e-12
PLADpc_en,0.0,1.719628121908653e-12,0.0,-1.301315912769348e-13,0.0,1.8497597131855875e-12,0.0,1.8497597131855875e-12,1.8497597131855875e-12
PI35P5P_vm,0.0,-2.6248095346709847e-12,0.0,-7.770937853261987e-13,0.0,-1.847715749344786e-12,0.0,1.847715749344786e-12,1.847715749344786e-12
CTPt2_m,0.0,1.069459332881968e-12,0.0,-7.344821352884597e-13,0.0,1.8039414681704276e-12,0.0,1.8039414681704276e-12,1.8039414681704276e-12
ATPt_c_r,0.0,-5.926293777832416e-13,0.0,-2.3870593525764905e-12,0.0,1.794429974793249e-12,0.0,1.794429974793249e-12,1.794429974793249e-12
HETZK_c,0.0,-1.1548301823152539e-12,0.0,6.305178766111211e-13,0.0,-1.785348058926375e-12,0.0,1.785348058926375e-12,1.785348058926375e-12
FBP_c,0.0,-1.352339116128498e-12,0.0,-3.1303854492949103e-12,0.0,1.7780463331664123e-12,0.0,1.7780463331664123e-12,1.7780463331664123e-12
DUDPt_c_n,6.370821568056386e-13,0.0,-1.1333888735050769e-12,0.0,1.7704710303107154e-12,0.0,1.7704710303107154e-12,0.0,1.7704710303107154e-12
NTD5_c,0.0,-2.0105583628517316e-13,0.0,1.55646512550377e-12,0.0,-1.757520961788943e-12,0.0,1.757520961788943e-12,1.757520961788943e-12
AACTOOR_c,0.0,0.0,0.0,-1.7550851449240766e-12,0.0,1.7550851449240766e-12,0.0,1.7550851449240766e-12,1.7550851449240766e-12
FACOAL240_rm,0.0,2.812034000155645e-13,0.0,-1.4590391769458218e-12,0.0,1.7402425769613863e-12,0.0,1.7402425769613863e-12,1.7402425769613863e-12
ACOAO141b_x,0.0,1.5706709152477362e-12,0.0,-1.594570872333888e-13,0.0,1.730128002481125e-12,0.0,1.730128002481125e-12,1.730128002481125e-12
CYTD_c,0.0,2.240123620776301e-12,0.0,5.211427732440517e-13,0.0,1.7189808475322493e-12,0.0,1.7189808475322493e-12,1.7189808475322493e-12
EX_hxa_e,0.0,-1.7253303913431622e-12,0.0,-1.8176283493615513e-14,0.0,-1.7071541078495468e-12,0.0,1.7071541078495468e-12,1.7071541078495468e-12
HACD200i_x,0.0,1.7053131501051302e-12,0.0,0.0,0.0,1.7053131501051302e-12,0.0,1.7053131501051302e-12,1.7053131501051302e-12
ECOAH200_x,0.0,1.70531315010513e-12,0.0,0.0,0.0,1.70531315010513e-12,0.0,1.70531315010513e-12,1.70531315010513e-12
GLCGSD_v,0.0,-1.3855798639890297e-13,0.0,-1.832612430103343e-12,0.0,1.69405444370444e-12,0.0,1.69405444370444e-12,1.69405444370444e-12
FACOAE161_c,0.0,4.639048834070562e-13,0.0,-1.2237315509681177e-12,0.0,1.687636434375174e-12,0.0,1.687636434375174e-12,1.687636434375174e-12
FACOAE160_x,0.0,-1.968607151003345e-12,0.0,-2.8422841361463303e-13,0.0,-1.6843787373887121e-12,0.0,1.6843787373887121e-12,1.6843787373887121e-12
FACOA181tabc_x,0.0,1.6098836577750721e-12,0.0,-3.349628525112086e-14,0.0,1.643379943026193e-12,0.0,1.643379943026193e-12,1.643379943026193e-12
ECOAH140_x,0.0,-1.7403732217453268e-12,0.0,-1.1987009939313906e-13,0.0,-1.6205031223521878e-12,0.0,1.6205031223521878e-12,1.6205031223521878e-12
GLYCt_c_m,0.0,-3.916052253760908e-14,0.0,-1.657368485476707e-12,0.0,1.6182079629390979e-12,0.0,1.6182079629390979e-12,1.6182079629390979e-12
CBL_c,0.0,1.3472468399085263e-12,0.0,-2.696855252552963e-13,0.0,1.6169323651638227e-12,0.0,1.6169323651638227e-12,1.6169323651638227e-12
MANNANH_c,0.0,7.524891843214511e-13,0.0,-8.570803414963382e-13,0.0,1.6095695258177893e-12,0.0,1.6095695258177893e-12,1.6095695258177893e-12
ACOAO240_x,0.0,2.1959263286397054e-13,0.0,1.8057540944606374e-12,0.0,-1.5861614615966669e-12,0.0,1.5861614615966669e-12,1.5861614615966669e-12
VALtps_e,-1.528710252930612e-12,0.0,4.184669358942365e-14,0.0,-1.5705569465200358e-12,0.0,1.5705569465200358e-12,0.0,1.5705569465200358e-12
THRA_c,0.0,-1.6820451113506478e-12,0.0,-1.3855877204669245e-13,0.0,-1.5434863393039553e-12,0.0,1.5434863393039553e-12,1.5434863393039553e-12
EX_for_e,0.0,6.886130495082297e-13,0.0,-8.512135440952217e-13,0.0,1.5398265936034515e-12,0.0,1.5398265936034515e-12,1.5398265936034515e-12
PYNP2r_c,5.059173152120288e-13,1.6232974500574308e-12,-7.870902127885204e-13,8.487667316678467e-14,1.2930075280005491e-12,1.5384207768906462e-12,1.2930075280005491e-12,1.5384207768906462e-12,1.5384207768906462e-12
GLCGSD_c,0.0,-2.3366287951927846e-12,0.0,-8.029256647959424e-13,0.0,-1.5337031303968422e-12,0.0,1.5337031303968422e-12,1.5337031303968422e-12
ECOAH161b_x,0.0,1.7646685155329475e-12,0.0,2.671151191392226e-13,0.0,1.497553396393725e-12,0.0,1.497553396393725e-12,1.497553396393725e-12
TRE6PS_c,0.0,-2.3618622150264074e-12,0.0,-8.884916138629221e-13,0.0,-1.4733706011634852e-12,0.0,1.4733706011634852e-12,1.4733706011634852e-12
G6PDA_c,0.0,1.1341756158823522e-12,0.0,-3.318438299226272e-13,0.0,1.4660194458049795e-12,0.0,1.4660194458049795e-12,1.4660194458049795e-12
NDP5_c,0.0,5.127980298474885e-13,0.0,-9.344711201161673e-13,0.0,1.4472691499636558e-12,0.0,1.4472691499636558e-12,1.4472691499636558e-12
PHEtps_e,-1.3729712614751857e-12,0.0,5.1730652918241276e-14,0.0,-1.424701914393427e-12,0.0,1.424701914393427e-12,0.0,1.424701914393427e-12
ICL_1_c,0.0,2.038631238009413e-13,0.0,-1.220427250990316e-12,0.0,1.4242903747912573e-12,0.0,1.4242903747912573e-12,1.4242903747912573e-12
DAGt_c_mm,-2.0252344682894876e-12,0.0,-6.136960290232952e-13,-1.4689721640665996e-15,-1.4115384392661923e-12,1.4689721640665996e-15,1.4115384392661923e-12,1.4689721640665996e-15,1.4115384392661923e-12
PI4PP_c,0.0,-3.1784828436278683e-12,0.0,-1.7902945144323945e-12,0.0,-1.3881883291954738e-12,0.0,1.3881883291954738e-12,1.3881883291954738e-12
PI4PP_gm,0.0,-1.3431642540699234e-12,0.0,4.407688474049054e-14,0.0,-1.387241138810414e-12,0.0,1.387241138810414e-12,1.387241138810414e-12
ADPt_c_gm,2.0095959013946317e-12,-1.085526246830984e-13,6.362374915253577e-13,8.177674407255388e-14,1.373358409869274e-12,-1.9032936875565228e-13,1.373358409869274e-12,1.9032936875565228e-13,1.373358409869274e-12
URIDK2i_c,0.0,6.57733800602318e-14,0.0,-1.3028956684443795e-12,0.0,1.3686690485046113e-12,0.0,1.3686690485046113e-12,1.3686690485046113e-12
FACOAE140_x,0.0,6.562023836677635e-13,0.0,-7.06405171048458e-13,0.0,1.3626075547162215e-12,0.0,1.3626075547162215e-12,1.3626075547162215e-12
GTPGDPtp_m,0.0,-2.4625448104485065e-12,0.0,-1.1080698320894472e-12,0.0,-1.3544749783590593e-12,0.0,1.3544749783590593e-12,1.3544749783590593e-12
PGCPH_c,0.0,-1.5930854552798692e-12,0.0,-2.451212089669359e-13,0.0,-1.3479642463129334e-12,0.0,1.3479642463129334e-12,1.3479642463129334e-12
EX_so3_e,0.0,-1.4399725596145657e-12,0.0,-9.445869903567717e-14,0.0,-1.3455138605788886e-12,0.0,1.3455138605788886e-12,1.3455138605788886e-12
ECOAH120_x,0.0,-1.3659125914759245e-12,0.0,-2.068183118961955e-14,0.0,-1.3452307602863049e-12,0.0,1.3452307602863049e-12,1.3452307602863049e-12
PAIL3Pt_gm_vm,2.5604990234528387e-12,0.0,1.2233177491887761e-12,0.0,1.3371812742640626e-12,0.0,1.3371812742640626e-12,0.0,1.3371812742640626e-12
PAIL4K_n,0.0,8.639090219552658e-13,0.0,-4.63501028211079e-13,0.0,1.3274100501663448e-12,0.0,1.3274100501663448e-12,1.3274100501663448e-12
PI4PP_rm,0.0,-2.1224045846753868e-12,0.0,-7.95686450858867e-13,0.0,-1.3267181338165199e-12,0.0,1.3267181338165199e-12,1.3267181338165199e-12
FACOAE80_x,0.0,-1.3693433598548923e-12,0.0,-4.7720541218184936e-14,0.0,-1.3216228186367073e-12,0.0,1.3216228186367073e-12,1.3216228186367073e-12
ADK3_m,-1.3124047673355113e-12,1.2701329281709682e-13,0.0,-4.052005130474618e-14,-1.3124047673355113e-12,1.6753334412184299e-13,1.3124047673355113e-12,1.6753334412184299e-13,1.3124047673355113e-12
FECPOR_m,0.0,0.0,0.0,-1.287965419631482e-12,0.0,1.287965419631482e-12,0.0,1.287965419631482e-12,1.287965419631482e-12
PAIL45Pt_c_en,-5.236535709138004e-13,1.478657972984013e-12,7.581376127579679e-13,1.4812296980086218e-12,-1.2817911836717684e-12,-2.57172502460887e-15,1.2817911836717684e-12,2.57172502460887e-15,1.2817911836717684e-12
ECOAH220_x,0.0,-2.304140742796848e-13,0.0,1.0429123452707152e-12,0.0,-1.2733264195504e-12,0.0,1.2733264195504e-12,1.2733264195504e-12
CMPN_c,0.0,-1.1524518611481638e-12,0.0,1.0219720234496133e-13,0.0,-1.2546490634931252e-12,0.0,1.2546490634931252e-12,1.2546490634931252e-12
LALDO3_c,0.0,4.61481340582862e-13,0.0,-7.908157544082201e-13,0.0,1.252297094991082e-12,0.0,1.252297094991082e-12,1.252297094991082e-12
FACOAE180_x,0.0,6.562023836677726e-13,0.0,-5.746732445379749e-13,0.0,1.2308756282057476e-12,0.0,1.2308756282057476e-12,1.2308756282057476e-12
FACOAL240_x,0.0,0.0,0.0,-1.2237315509680573e-12,0.0,1.2237315509680573e-12,0.0,1.2237315509680573e-12,1.2237315509680573e-12
HXAND_c,0.0,-1.5941148020139466e-12,0.0,-3.7519709124774325e-13,0.0,-1.2189177107662033e-12,0.0,1.2189177107662033e-12,1.2189177107662033e-12
FACOAE120_c,0.0,3.315269989555458e-14,0.0,-1.1848533313873254e-12,0.0,1.21800603128288e-12,0.0,1.21800603128288e-12,1.21800603128288e-12
THRA2_c,0.0,0.0,0.0,-1.18660636871937e-12,0.0,1.18660636871937e-12,0.0,1.18660636871937e-12,1.18660636871937e-12
CHLPCTD_c,1.1128400331610549e-13,1.6405059591692703e-13,-4.823471910498814e-14,-1.021054012580021e-12,1.5951872242109362e-13,1.185104608496948e-12,1.5951872242109362e-13,1.185104608496948e-12,1.185104608496948e-12
ECOAH181a_x,0.0,-1.3406253314661414e-12,0.0,-1.6512055976748385e-13,0.0,-1.1755047716986575e-12,0.0,1.1755047716986575e-12,1.1755047716986575e-12
FACOAE100_x,0.0,-1.0266145123918559e-13,0.0,-1.2747886808302738e-12,0.0,1.1721272295910883e-12,0.0,1.1721272295910883e-12,1.1721272295910883e-12
PLACpail_c,0.0,-9.253025651457588e-13,0.0,2.462478947259307e-13,0.0,-1.1715504598716894e-12,0.0,1.1715504598716894e-12,1.1715504598716894e-12
CTPCMPt_c_m,0.0,1.611502881893418e-12,0.0,4.5467797191935264e-13,0.0,1.1568249099740654e-12,0.0,1.1568249099740654e-12,1.1568249099740654e-12
MGSA_c,0.0,-7.012706576132e-13,0.0,4.539196347711308e-13,0.0,-1.1551902923843309e-12,0.0,1.1551902923843309e-12,1.1551902923843309e-12
HACD181ai_x,0.0,-1.2223592711707934e-12,0.0,-1.0582067237678944e-13,0.0,-1.116538598794004e-12,0.0,1.116538598794004e-12,1.116538598794004e-12
RLFC2O_m,0.0,7.758239249426293e-13,0.0,-3.366116375795384e-13,0.0,1.1124355625221676e-12,0.0,1.1124355625221676e-12,1.1124355625221676e-12
ASPtps_e,-9.224569843525747e-13,0.0,1.7481363422127488e-13,0.0,-1.0972706185738497e-12,0.0,1.0972706185738497e-12,0.0,1.0972706185738497e-12
PPIt_m_mm,3.624652304991354e-13,0.0,-7.344798007927937e-13,0.0,1.096945031291929e-12,0.0,1.096945031291929e-12,0.0,1.096945031291929e-12
AGTi_c,0.0,3.3338130028016566e-13,0.0,-7.561938662944219e-13,0.0,1.0895751665745876e-12,0.0,1.0895751665745876e-12,1.0895751665745876e-12
ETHAK_c,0.0,-1.2303794693770437e-13,0.0,9.65783548364294e-13,0.0,-1.0888214953019983e-12,0.0,1.0888214953019983e-12,1.0888214953019983e-12
DDCACOAt_c_l,-1.732595612944267e-12,0.0,-6.451549944237878e-13,0.0,-1.0874406185204794e-12,0.0,1.0874406185204794e-12,0.0,1.0874406185204794e-12
ATPATF1_c,0.0,2.520139073373303e-12,0.0,3.6069191028956782e-12,0.0,-1.0867800295223753e-12,0.0,1.0867800295223753e-12,1.0867800295223753e-12
TDCOAt_c_rm,5.988880613550432e-13,0.0,-4.737575754562764e-13,0.0,1.0726456368113196e-12,0.0,1.0726456368113196e-12,0.0,1.0726456368113196e-12
EAR40y_m,0.0,0.0,0.0,-1.062809047700587e-12,0.0,1.062809047700587e-12,0.0,1.062809047700587e-12,1.062809047700587e-12
THIORDXi_x,0.0,6.936222373906451e-13,0.0,-3.685162614773113e-13,0.0,1.0621384988679564e-12,0.0,1.0621384988679564e-12,1.0621384988679564e-12
ACOAO181a_x,0.0,-1.195970666187293e-12,0.0,-1.4091468423761992e-13,0.0,-1.055055981949673e-12,0.0,1.055055981949673e-12,1.055055981949673e-12
ACt_c_e,0.0,-1.157415169278175e-12,0.0,-1.1257534955420492e-13,0.0,-1.0448398197239701e-12,0.0,1.0448398197239701e-12,1.0448398197239701e-12
PCt_en_rm,6.801799951389271e-13,0.0,1.7156989096642726e-12,0.0,-1.0355189145253455e-12,0.0,1.0355189145253455e-12,0.0,1.0355189145253455e-12
FACOAL80_x,0.0,0.0,0.0,-1.0353572536340445e-12,0.0,1.0353572536340445e-12,0.0,1.0353572536340445e-12,1.0353572536340445e-12
PI3PP_c,0.0,3.133477825903959e-13,0.0,-7.205896130501673e-13,0.0,1.0339373956405631e-12,0.0,1.0339373956405631e-12,1.0339373956405631e-12
ACRNt_c_x,0.0,7.232700758231635e-13,0.0,-2.859022075694407e-13,0.0,1.0091722833926043e-12,0.0,1.0091722833926043e-12,1.0091722833926043e-12
LLFC2O_c,-2.833778842401752e-15,8.940491025534423e-13,0.0,-1.1300948714392411e-13,-2.833778842401752e-15,1.0070585896973665e-12,2.833778842401752e-15,1.0070585896973665e-12,1.0070585896973665e-12
PIt_c_rm,3.383624323740513e-12,0.0,2.3870593525764077e-12,0.0,9.965649711641054e-13,0.0,9.965649711641054e-13,0.0,9.965649711641054e-13
EX_ac_e,0.0,2.7123967929039295e-13,0.0,-7.237814402570212e-13,0.0,9.950211195474142e-13,0.0,9.950211195474142e-13,9.950211195474142e-13
FACOAE120_x,0.0,-1.312404767335527e-12,0.0,-3.174689783903419e-13,0.0,-9.949357889451853e-13,0.0,9.949357889451853e-13,9.949357889451853e-13
FACOAL140_x,0.0,-1.969006009078264e-12,0.0,-9.925546302897434e-13,0.0,-9.764513787885207e-13,0.0,9.764513787885207e-13,9.764513787885207e-13
CYTDtps_e,-9.691880654438545e-13,0.0,5.173926707024004e-15,0.0,-9.743619921508786e-13,0.0,9.743619921508786e-13,0.0,9.743619921508786e-13
FACOAL183_x,0.0,5.751227643026069e-13,0.0,-3.978432254294165e-13,0.0,9.729659897320234e-13,0.0,9.729659897320234e-13,9.729659897320234e-13
PI3PP_en,0.0,-6.324392246137457e-13,0.0,-1.5913729017177118e-12,0.0,9.589336771039661e-13,0.0,9.589336771039661e-13,9.589336771039661e-13
PYDAMK_c,0.0,8.775298003330018e-13,0.0,-7.410623748227763e-14,0.0,9.516360378152793e-13,0.0,9.516360378152793e-13,9.516360378152793e-13
PYRDC_c,-9.510415555882337e-13,-6.215573918499168e-13,0.0,-7.387915245815466e-13,-9.510415555882337e-13,1.1723413273162978e-13,9.510415555882337e-13,1.1723413273162978e-13,9.510415555882337e-13
ORNtps_e,9.263011318083789e-13,0.0,-1.621141552754113e-14,0.0,9.4251254733592e-13,0.0,9.4251254733592e-13,0.0,9.4251254733592e-13
MANNANt_c_r,-1.2108112764255905e-12,0.0,-2.7907450137236934e-13,0.0,-9.317367750532213e-13,0.0,9.317367750532213e-13,0.0,9.317367750532213e-13
LGTHL_c,0.0,6.907393512291917e-13,0.0,-2.3575993678815935e-13,0.0,9.264992880173511e-13,0.0,9.264992880173511e-13,9.264992880173511e-13
NOX_c,0.0,4.864523792484964e-13,0.0,1.4054314307919124e-12,0.0,-9.18979051543416e-13,0.0,9.18979051543416e-13,9.18979051543416e-13
TAGL_m,0.0,-4.4645604877616007e-13,0.0,-1.3604341016188165e-12,0.0,9.139780528426565e-13,0.0,9.139780528426565e-13,9.139780528426565e-13
PAIL35Pt_en_vm,1.3124047673355422e-12,0.0,2.221833573791283e-12,0.0,-9.094288064557406e-13,0.0,9.094288064557406e-13,0.0,9.094288064557406e-13
TTDCAt_c_x,-3.7594928230965933e-13,-5.10727141261372e-14,5.304576339058805e-13,1.709766927634135e-13,-9.064069162155398e-13,-2.220494068895507e-13,9.064069162155398e-13,2.220494068895507e-13,9.064069162155398e-13
ECOAH160_x,0.0,-1.5247547976367192e-12,0.0,-6.228763920233033e-13,0.0,-9.018784056134159e-13,0.0,9.018784056134159e-13,9.018784056134159e-13
TRE6PP_c,0.0,3.9096104407342704e-13,0.0,-5.023469396282424e-13,0.0,8.933079837016694e-13,0.0,8.933079837016694e-13,8.933079837016694e-13
PLACpg_mm,0.0,9.922742960616992e-13,1.6986667650745074e-16,9.94674444732765e-14,-1.6986667650745074e-16,8.928068515884228e-13,1.6986667650745074e-16,8.928068515884228e-13,8.928068515884228e-13
PAIL35Pt_c_vm,2.528589763275191e-12,0.0,1.644183643918691e-12,0.0,8.844061193565001e-13,0.0,8.844061193565001e-13,0.0,8.844061193565001e-13
ALLTTt_c,8.817719530535375e-13,0.0,0.0,0.0,8.817719530535375e-13,0.0,8.817719530535375e-13,0.0,8.817719530535375e-13
TREt_c_v,0.0,5.637059959476738e-13,0.0,-3.054354050172239e-13,0.0,8.691414009648978e-13,0.0,8.691414009648978e-13,8.691414009648978e-13
PI35P5P_c,0.0,-1.0564296670190678e-12,0.0,-1.9878334153109141e-13,0.0,-8.576463254879764e-13,0.0,8.576463254879764e-13,8.576463254879764e-13
SBTLt_c,0.0,0.0,-8.56568794394359e-13,0.0,8.56568794394359e-13,0.0,8.56568794394359e-13,0.0,8.56568794394359e-13
SBPP2_r,0.0,-9.394765467120847e-13,-8.501547973974847e-15,-8.412953868777184e-14,8.501547973974847e-15,-8.553470080243128e-13,8.501547973974847e-15,8.553470080243128e-13,8.553470080243128e-13
ATPHs_c,0.0,8.299568371989115e-13,0.0,-2.2376612112485165e-14,0.0,8.523334493113967e-13,0.0,8.523334493113967e-13,8.523334493113967e-13
LYStps_e,8.143362180849138e-13,0.0,-2.7020808304836715e-14,0.0,8.413570263897505e-13,0.0,8.413570263897505e-13,0.0,8.413570263897505e-13
SERtps_e,-8.867287719943964e-13,0.0,-5.866056779057343e-14,0.0,-8.28068204203823e-13,0.0,8.28068204203823e-13,0.0,8.28068204203823e-13
PYRtps_e,-6.430962499482503e-13,0.0,1.556694927127489e-13,0.0,-7.987657426609993e-13,0.0,7.987657426609993e-13,0.0,7.987657426609993e-13
CO2t_c_vm,2.187341278892953e-12,0.0,1.3917277076230353e-12,0.0,7.956135712699176e-13,0.0,7.956135712699176e-13,0.0,7.956135712699176e-13
OAAtps_m,0.0,-1.0279737630967042e-12,0.0,-1.7959294694682461e-12,0.0,7.679557063715419e-13,0.0,7.679557063715419e-13,7.679557063715419e-13
GBBOX_c,0.0,7.636740294665648e-13,0.0,0.0,0.0,7.636740294665648e-13,0.0,7.636740294665648e-13,7.636740294665648e-13
ACOAD40f_m,0.0,-1.1800297964688773e-13,7.595213662738939e-13,3.691131108475594e-14,-7.595213662738939e-13,-1.5491429073164367e-13,7.595213662738939e-13,1.5491429073164367e-13,7.595213662738939e-13
ATHRDHr_c,0.0,0.0,7.512711100686733e-13,0.0,-7.512711100686733e-13,0.0,7.512711100686733e-13,0.0,7.512711100686733e-13
ACACT181ai_x,0.0,1.5462662184046778e-12,0.0,8.012204111019459e-13,0.0,7.450458073027319e-13,0.0,7.450458073027319e-13,7.450458073027319e-13
EX_glx_e,0.0,-2.0294837749376484e-13,0.0,5.417600648620694e-13,0.0,-7.447084423558342e-13,0.0,7.447084423558342e-13,7.447084423558342e-13
PAt_en_rm,0.0,1.527351235438595e-12,0.0,7.84980067832718e-13,0.0,7.423711676058771e-13,0.0,7.423711676058771e-13,7.423711676058771e-13
LEUtpa_v,0.0,-7.34688640252104e-13,0.0,0.0,0.0,-7.34688640252104e-13,0.0,7.34688640252104e-13,7.34688640252104e-13
TYRt_c_v,0.0,-7.34688640252104e-13,0.0,0.0,0.0,-7.34688640252104e-13,0.0,7.34688640252104e-13,7.34688640252104e-13
FACOAL160_x,0.0,-1.7430375816175162e-13,0.0,-9.071691583322394e-13,0.0,7.328654001704877e-13,0.0,7.328654001704877e-13,7.328654001704877e-13
PI4P5K_n,0.0,-1.773035916569718e-12,0.0,-1.041059912520754e-12,0.0,-7.319760040489641e-13,0.0,7.319760040489641e-13,7.319760040489641e-13
FACOA182tabc_x,0.0,-3.19341184640064e-13,0.0,4.1088726560741203e-13,0.0,-7.30228450247476e-13,0.0,7.30228450247476e-13,7.30228450247476e-13
ACOAD80f_m,0.0,4.417203120230598e-14,7.243246798026544e-13,-3.5542227681359544e-14,-7.243246798026544e-13,7.971425888366553e-14,7.243246798026544e-13,7.971425888366553e-14,7.243246798026544e-13
HACD141ai_x,0.0,5.162010979911549e-13,0.0,-1.9467050000812658e-13,0.0,7.108715979992815e-13,0.0,7.108715979992815e-13,7.108715979992815e-13
HACD161ai_x,0.0,5.16201097991155e-13,0.0,-1.9466394257558006e-13,0.0,7.108650405667351e-13,0.0,7.108650405667351e-13,7.108650405667351e-13
ERGSTt_c_e,-2.9664779017802883e-13,9.565311651163241e-14,4.0847522906176186e-13,0.0,-7.051230192397907e-13,9.565311651163241e-14,7.051230192397907e-13,9.565311651163241e-14,7.051230192397907e-13
